date,year,month,day,dow,dow_num,TOTAL_CRIMES,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BAR_OR_TAVERN,HAIRDRESSERS,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANING_STORE,CLUB,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,KENNEL,LAKE,LIBRARY,LIQUOR_STORE,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,RESIDENCE,RESTAURANT,RETAIL_STORE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,YARD,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2019-06-23,2019,6,23,Sunday,7,809,0,5,20,0,90,0,0,4,0,0,2,17,0,1,0,0,0,0,6,5,0,0,0,0,7,0,3,0,19,5,0,0,11,3,6,1,0,0,0,0,0,0,8,1,13,0,0,7,1,0,0,0,0,0,0,0,0,0,4,0,38,3,26,1,5,0,0,145,23,0,0,0,3,71,16,1,0,212,2,0,0,4,0,0,19,1,0,0,0,0,68,188,25,0,1,107,3,16,39,0,0,3,0,0,1,32,37,0,0,5,0,50,0,0,3,0,32,7,1,172,17,65.7,55.7,1011.3,10.0,11.4,17.1,27.0,77.0,57.0,0.29,999.9,0
2019-06-24,2019,6,24,Monday,1,810,0,0,21,0,97,0,1,0,0,0,1,7,0,1,0,0,0,0,7,0,0,0,0,0,4,1,7,0,11,10,4,0,21,1,4,1,0,0,0,0,0,0,8,2,17,0,0,5,3,0,1,0,0,1,0,1,1,0,5,0,41,6,24,1,5,0,0,184,23,0,1,0,4,66,18,0,0,176,2,0,0,1,0,0,12,1,0,1,0,0,68,154,25,0,5,100,5,20,64,1,0,2,1,0,0,27,41,0,1,3,0,58,0,0,1,0,21,6,1,186,20,68.5,57.6,1010.0,10.0,9.0,15.9,26.0,79.0,57.0,0.0,999.9,0
2019-06-25,2019,6,25,Tuesday,2,784,0,3,20,0,99,0,2,0,0,1,1,5,1,0,0,0,0,0,3,1,0,0,0,0,10,2,6,0,11,8,0,1,8,3,4,2,0,0,0,0,0,0,12,3,13,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,35,10,23,1,1,0,0,175,24,0,0,2,7,76,15,0,0,164,1,2,0,5,0,0,10,0,0,1,0,4,69,123,31,1,0,89,2,20,53,2,0,4,0,1,0,27,36,0,0,1,0,53,0,0,5,0,29,7,1,201,25,61.5,59.5,1013.4,6.0,8.5,12.0,999.9,79.0,57.9,0.0,999.9,1
2019-06-26,2019,6,26,Wednesday,3,798,1,6,21,0,100,0,1,0,1,1,5,3,1,1,0,0,0,0,7,1,0,0,0,0,9,1,8,0,15,11,2,0,15,2,5,0,0,0,1,0,0,0,8,1,10,0,0,6,4,0,0,0,0,0,0,2,0,0,1,0,41,9,20,0,5,0,0,164,23,0,0,1,4,66,26,0,0,169,1,2,0,3,0,1,11,0,0,0,0,0,65,146,28,1,3,92,0,19,52,1,0,5,1,0,0,27,34,0,0,0,0,55,5,0,5,0,24,4,0,214,16,67.3,64.0,1014.7,8.1,7.9,13.0,999.9,73.9,57.9,0.6,999.9,0
2019-06-27,2019,6,27,Thursday,4,750,0,3,17,0,86,0,0,1,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,1,8,1,4,0,9,5,1,0,8,1,5,0,0,0,0,1,0,0,20,1,12,0,0,2,5,0,0,0,1,1,0,1,0,0,4,0,35,12,26,0,2,0,0,173,28,0,0,0,3,54,24,0,0,165,1,1,0,1,0,1,17,0,0,1,0,2,65,134,37,2,2,65,0,14,42,1,0,3,1,1,0,31,46,0,0,3,0,46,3,0,3,0,32,4,0,189,23,61.4,60.1,1019.2,5.6,4.2,8.9,999.9,73.9,57.0,0.13,999.9,1
2019-06-28,2019,6,28,Friday,5,847,0,0,19,0,125,0,2,0,0,1,4,7,0,0,0,0,0,0,7,0,1,0,0,0,6,0,5,0,13,7,0,2,16,1,6,0,0,0,0,0,0,0,8,1,9,0,0,2,2,0,0,0,0,0,0,1,1,0,4,0,29,8,24,0,2,0,0,169,26,0,0,2,4,66,24,2,0,216,2,1,0,1,0,0,17,0,0,0,0,1,66,159,30,1,0,91,1,22,51,4,0,2,0,1,1,30,45,0,0,8,0,52,3,0,5,0,34,1,0,212,25,66.8,62.9,1020.2,6.3,4.4,8.0,999.9,80.1,57.0,0.0,999.9,1
2019-06-29,2019,6,29,Saturday,6,864,1,1,17,0,97,0,0,3,0,0,5,15,2,0,0,0,1,0,8,3,0,0,0,0,6,0,1,0,9,11,0,0,16,2,3,0,0,0,0,0,0,0,16,1,11,0,1,3,5,0,1,0,2,0,0,0,0,0,3,0,48,14,25,0,3,0,0,163,23,0,0,1,2,86,25,2,0,192,4,3,0,4,0,1,19,1,0,3,1,0,55,201,23,3,1,93,2,15,50,0,0,5,2,1,0,22,46,0,0,7,0,58,0,0,5,0,34,0,1,212,25,65.8,63.5,1017.4,7.9,7.6,14.0,999.9,80.1,57.9,0.0,999.9,1
2019-06-30,2019,6,30,Sunday,7,804,0,10,17,1,105,0,1,1,0,0,1,10,0,1,0,0,0,0,7,2,0,0,0,0,3,0,6,0,14,6,0,0,12,2,5,0,0,0,0,0,0,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,25,9,27,0,0,0,0,165,30,0,0,2,2,88,13,1,0,197,4,0,0,3,0,1,11,0,0,0,0,1,61,223,20,1,3,94,0,18,30,0,0,2,0,0,1,31,28,0,1,4,0,34,0,0,8,0,29,3,0,195,15,69.3,63.3,1006.0,8.3,9.4,15.0,999.9,77.0,61.0,0.0,999.9,0
2019-07-01,2019,7,1,Monday,1,910,2,7,33,0,111,1,2,1,0,0,2,3,1,0,0,0,2,0,2,3,0,0,0,0,6,1,5,0,12,10,2,1,14,2,0,0,0,0,0,0,0,0,11,1,9,0,0,6,7,0,0,0,0,0,0,0,0,0,5,0,41,11,30,0,1,0,0,232,19,0,0,5,5,63,15,0,0,195,2,0,0,3,0,2,12,1,0,0,0,0,62,175,35,1,6,86,14,13,86,0,0,6,1,1,0,33,38,0,0,11,0,60,1,0,4,0,25,9,1,223,19,66.9,59.9,1010.0,10.0,10.4,15.9,22.0,77.0,62.1,0.21,999.9,0
2019-07-02,2019,7,2,Tuesday,2,769,2,2,14,0,101,2,0,0,0,0,6,2,0,0,0,0,2,0,4,2,1,0,0,0,10,0,6,0,14,7,1,0,14,0,3,0,0,1,0,0,0,0,14,1,5,0,1,8,3,0,0,0,0,0,0,2,0,0,0,0,38,9,28,0,1,1,1,173,20,0,0,0,4,56,22,0,0,163,1,1,0,1,0,0,14,2,0,1,0,1,69,139,28,0,1,79,1,20,64,0,0,8,1,0,2,25,44,0,1,5,0,56,0,0,3,0,24,5,1,170,19,67.9,63.1,1009.0,10.0,9.1,14.0,999.9,75.0,62.1,0.0,999.9,0
2019-07-03,2019,7,3,Wednesday,3,807,2,5,14,1,107,0,1,1,0,0,3,5,1,1,0,0,0,0,3,1,0,0,0,1,9,0,7,0,13,6,1,1,17,0,3,0,0,0,1,0,0,0,6,3,18,0,0,2,3,0,0,0,0,1,0,1,0,0,1,0,46,11,19,1,1,0,0,170,23,0,0,1,3,73,25,1,0,169,0,0,0,1,0,1,22,0,0,0,0,1,72,128,26,1,3,88,3,14,57,0,0,8,1,1,2,34,51,0,1,4,0,67,0,0,8,0,22,2,2,193,17,70.2,65.1,1009.9,9.2,5.0,8.9,999.9,80.1,59.0,0.0,999.9,0
2019-07-04,2019,7,4,Thursday,4,799,1,6,24,0,109,1,1,0,0,0,2,5,1,0,0,0,1,0,7,0,0,0,0,0,2,0,10,0,11,4,0,0,8,0,1,0,0,0,0,0,0,0,20,1,12,0,1,5,9,0,0,0,6,0,0,0,0,0,3,0,30,17,13,1,1,0,0,173,13,0,0,0,0,62,14,0,0,205,1,0,0,4,0,1,10,0,0,0,0,1,58,212,27,1,8,99,2,13,30,0,0,9,0,0,1,22,34,0,0,5,0,55,0,0,11,0,23,5,0,141,41,66.6,63.7,1017.9,6.3,3.7,8.9,999.9,80.1,59.0,0.0,999.9,1
2019-07-05,2019,7,5,Friday,5,891,1,2,24,0,105,0,2,0,0,0,6,4,1,0,0,0,0,0,3,0,0,0,0,1,6,0,6,0,12,8,2,0,16,0,4,0,0,0,0,0,0,0,19,2,11,0,0,7,7,0,0,0,0,0,0,3,0,0,2,0,30,10,35,0,3,0,0,195,28,0,0,0,4,74,21,0,0,204,3,0,0,2,0,2,24,0,0,0,0,3,69,203,26,3,6,103,4,16,61,0,0,9,0,0,1,20,47,0,0,9,0,54,0,0,5,0,26,2,0,184,37,66.1,64.7,1021.4,4.7,3.9,8.0,999.9,75.9,59.0,0.0,999.9,1
2019-07-06,2019,7,6,Saturday,6,816,2,6,12,0,96,0,0,0,0,2,1,7,1,0,0,1,0,0,9,0,0,0,0,0,5,0,8,0,11,8,1,0,11,3,3,0,0,0,1,1,0,0,15,0,9,0,1,1,9,0,1,0,0,2,0,0,0,0,4,0,26,12,25,0,3,0,1,181,20,0,0,0,1,80,24,0,0,189,5,1,0,2,0,0,13,0,0,1,0,0,61,184,33,1,1,87,2,25,50,0,0,9,1,2,3,21,35,0,0,7,0,56,1,0,10,0,13,4,0,180,29,68.9,67.6,1013.9,1.5,7.5,12.0,999.9,73.9,59.0,0.0,999.9,1
2019-07-07,2019,7,7,Sunday,7,775,3,3,27,0,107,1,2,2,0,0,1,14,0,0,0,0,0,0,3,1,0,0,0,0,2,0,2,0,16,4,1,0,9,0,1,0,0,0,0,0,0,0,14,1,14,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,22,14,23,0,1,0,0,175,22,0,0,0,3,65,16,4,0,174,2,0,0,4,1,0,9,0,0,0,0,1,60,206,22,0,2,86,4,20,42,1,0,7,1,0,1,27,36,0,1,4,0,41,0,0,2,0,24,2,0,157,27,69.0,62.9,1012.1,7.1,11.2,22.0,25.1,73.9,62.1,0.01,999.9,1
2019-07-08,2019,7,8,Monday,1,833,1,3,24,0,112,1,2,0,0,0,4,5,1,0,0,0,0,0,8,1,0,0,0,1,3,2,4,0,5,3,4,2,14,2,8,1,0,1,0,0,0,0,10,1,13,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,37,11,23,0,0,0,0,201,13,0,0,1,1,71,16,0,0,193,3,0,0,2,0,1,12,0,0,2,0,6,61,138,33,0,4,98,1,25,59,0,0,7,0,0,2,27,43,0,0,6,0,54,0,0,4,0,24,5,1,218,17,64.9,56.7,1014.7,10.0,4.2,7.0,999.9,75.0,54.0,0.0,999.9,0
2019-07-09,2019,7,9,Tuesday,2,743,0,7,12,0,91,1,0,2,0,0,4,2,2,0,0,0,1,0,5,2,0,0,0,0,6,0,5,0,7,7,0,2,10,0,3,2,0,1,0,0,0,0,12,0,9,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,27,14,28,0,1,0,0,163,15,0,0,0,2,83,18,1,0,165,1,0,0,3,0,0,8,1,0,2,0,2,66,139,35,1,0,72,2,23,60,1,0,6,1,0,1,36,47,0,0,2,0,39,0,1,3,0,26,6,1,157,15,69.0,61.7,1015.8,9.7,6.5,11.1,999.9,80.1,54.0,0.0,999.9,0
2019-07-10,2019,7,10,Wednesday,3,837,0,5,13,1,96,1,1,1,0,1,2,2,0,0,1,0,0,0,11,3,0,0,0,0,7,0,9,0,10,5,1,2,13,1,3,0,0,0,0,0,0,0,10,2,10,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,30,14,18,1,7,0,0,182,31,0,0,1,6,84,22,0,0,188,1,1,0,6,1,1,16,0,0,1,0,0,75,151,35,0,4,74,1,24,51,0,0,5,0,1,1,29,46,0,0,8,0,55,8,0,4,0,26,2,2,216,19,71.5,65.8,1016.8,7.3,6.4,9.9,999.9,84.9,60.1,0.0,999.9,1
2019-07-11,2019,7,11,Thursday,4,765,0,5,16,0,92,1,3,1,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,3,3,2,5,0,22,6,0,4,15,1,2,2,0,0,0,0,0,0,9,2,12,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,35,7,29,0,1,0,0,179,12,0,0,6,2,64,28,0,0,156,0,1,0,2,0,0,11,0,0,0,0,1,82,164,27,0,3,71,1,20,55,1,0,3,0,2,1,35,25,0,0,4,0,49,1,0,6,0,25,4,0,163,22,66.8,65.7,1015.9,2.2,5.8,11.1,999.9,84.9,64.0,0.0,999.9,1
2019-07-12,2019,7,12,Friday,5,788,0,3,17,0,99,0,0,0,0,1,3,7,0,0,0,0,1,0,7,1,1,0,0,0,6,2,9,0,17,6,1,0,12,1,2,0,0,0,0,0,0,0,10,0,7,0,0,7,2,0,0,0,0,1,0,0,1,0,6,0,45,8,21,0,5,0,0,176,20,0,1,2,4,72,15,0,0,166,1,1,0,5,0,0,11,0,0,0,0,0,57,146,31,0,2,82,4,18,65,2,0,2,0,0,1,34,51,0,0,2,0,52,4,0,6,0,20,4,1,185,16,70.8,68.3,1008.1,7.9,10.9,15.9,21.0,80.1,64.0,0.18,999.9,0
2019-07-13,2019,7,13,Saturday,6,893,2,0,19,0,113,0,0,5,0,1,2,7,1,0,0,0,0,0,3,0,0,0,0,0,4,1,5,0,16,6,0,0,20,0,8,1,0,0,0,0,0,0,13,0,8,0,1,2,11,0,0,0,1,0,0,0,2,0,3,0,29,8,38,0,2,0,1,195,21,0,0,0,2,81,14,1,0,217,2,2,0,1,1,2,14,2,0,4,0,2,59,197,38,2,3,114,3,28,40,0,0,9,0,3,5,30,36,0,0,8,0,43,12,0,3,0,30,9,2,181,29,71.9,67.1,1010.7,8.1,7.5,14.0,999.9,80.1,66.0,0.28,999.9,1
2019-07-14,2019,7,14,Sunday,7,790,0,1,18,0,110,0,1,1,0,0,2,7,2,0,0,0,0,0,6,4,0,0,0,0,2,0,1,0,12,10,0,0,21,4,2,0,0,0,0,0,0,0,13,1,6,0,0,10,4,0,0,0,1,0,0,1,1,0,1,0,18,17,29,0,0,1,0,162,12,0,0,0,2,64,16,2,0,202,1,2,0,0,0,1,17,0,0,0,0,1,53,209,22,0,1,90,3,16,36,2,0,8,0,0,1,28,37,0,0,4,0,43,3,0,0,0,22,6,2,177,23,71.8,68.1,1011.9,7.9,9.6,14.0,999.9,79.0,66.0,0.0,999.9,1
2019-07-15,2019,7,15,Monday,1,822,1,3,13,0,88,0,2,0,0,1,1,1,1,1,0,0,1,0,8,1,1,0,0,0,7,1,8,0,22,9,0,1,16,3,3,1,0,0,1,1,0,0,11,2,9,0,0,4,5,0,0,0,0,2,0,1,0,0,2,0,37,13,24,0,8,0,0,178,21,0,0,3,3,85,20,1,0,172,1,0,0,2,0,1,15,2,0,1,0,1,66,126,27,0,4,105,0,31,64,0,0,6,0,0,0,24,48,0,0,11,0,46,1,0,6,0,19,6,1,211,19,73.1,63.0,1015.0,10.0,9.1,14.0,999.9,79.0,66.9,0.0,999.9,0
2019-07-16,2019,7,16,Tuesday,2,755,2,4,19,1,85,0,2,3,0,0,4,1,1,0,0,0,0,0,5,1,0,0,0,1,4,1,2,0,17,6,1,0,16,1,6,1,0,1,0,0,0,0,8,2,11,0,2,5,4,0,0,0,2,0,0,0,0,0,2,0,32,7,32,0,0,0,0,147,19,0,0,0,7,79,14,2,0,175,2,0,0,2,0,0,14,0,0,0,0,2,64,153,27,1,1,66,0,16,62,1,0,7,0,2,1,24,32,0,1,3,0,41,12,0,4,0,28,3,2,185,16,70.3,65.9,1017.6,8.7,5.3,8.9,999.9,79.0,60.1,0.0,999.9,1
2019-07-17,2019,7,17,Wednesday,3,803,1,4,15,0,102,2,3,0,0,0,3,2,0,1,1,0,0,0,7,0,1,0,0,0,8,0,8,1,20,3,0,0,15,4,3,0,0,0,0,0,0,0,16,2,10,0,0,3,2,0,0,0,0,1,0,1,0,0,3,0,40,9,24,1,2,0,0,187,18,0,0,1,6,64,29,0,0,161,2,2,0,0,0,0,10,0,0,1,0,2,67,122,39,0,3,73,1,32,60,0,0,2,0,2,1,30,48,0,0,4,0,45,0,0,4,0,21,7,1,224,15,70.9,69.4,1015.0,5.7,9.3,17.1,25.1,79.0,60.1,0.0,999.9,1
2019-07-18,2019,7,18,Thursday,4,760,1,5,11,0,92,0,2,0,0,0,6,3,0,0,0,0,0,0,1,3,0,0,0,1,4,1,6,0,14,5,1,3,16,3,6,0,0,1,0,0,0,0,13,0,14,0,0,3,4,0,0,0,0,0,0,0,0,1,2,0,31,7,19,1,5,0,1,187,19,0,0,0,4,46,20,0,0,173,2,0,0,1,0,0,17,0,0,0,0,4,52,142,33,2,3,74,1,13,60,1,0,3,0,0,1,30,34,0,0,6,0,41,4,0,3,0,28,5,1,201,16,71.4,71.0,1013.2,2.0,4.9,9.9,999.9,73.9,69.1,0.0,999.9,1
2019-07-19,2019,7,19,Friday,5,802,4,2,16,0,98,0,1,1,1,0,6,4,0,0,0,1,0,0,7,2,0,0,0,0,9,2,6,0,14,7,2,0,19,3,5,0,0,0,0,0,0,0,11,2,13,0,0,3,2,0,0,0,3,1,0,3,0,0,4,0,31,6,20,1,2,0,0,178,25,0,0,0,4,64,19,1,0,184,2,0,0,1,0,1,9,0,0,0,0,1,60,161,30,1,3,75,2,22,64,0,0,8,0,0,0,33,43,0,0,5,0,44,5,0,4,0,28,2,0,190,20,69.2,67.7,1011.4,4.7,8.1,15.0,999.9,77.0,64.9,99.99,999.9,1
2019-07-20,2019,7,20,Saturday,6,827,1,2,18,0,91,0,0,3,0,1,0,15,1,0,0,0,1,0,6,0,0,0,0,1,3,2,9,0,8,9,2,0,21,2,4,0,0,0,0,0,0,0,9,0,12,0,0,2,10,0,0,0,1,0,0,1,0,1,0,0,30,15,29,0,0,0,0,167,23,0,0,1,1,63,26,0,0,207,2,1,0,0,0,0,22,0,0,2,0,0,61,160,33,1,3,86,2,14,49,0,0,8,2,1,4,31,43,0,0,2,0,44,10,0,6,0,25,1,0,208,32,76.2,72.3,1009.2,6.1,9.1,12.0,999.9,87.1,64.9,0.0,999.9,1
2019-07-21,2019,7,21,Sunday,7,774,1,6,15,0,98,1,0,1,0,2,1,16,0,1,0,0,0,0,1,6,0,0,1,0,4,0,7,0,16,5,1,0,11,4,3,0,0,0,1,0,0,0,20,0,11,0,1,5,6,0,0,0,4,0,0,0,0,0,3,0,25,8,20,0,1,0,0,165,15,0,0,0,2,68,10,1,0,175,2,1,0,2,0,3,22,1,0,0,0,2,66,202,23,0,2,69,3,22,35,0,0,6,1,1,2,23,30,0,0,3,0,51,0,0,5,0,27,2,2,175,22,76.7,72.4,1007.5,6.7,10.7,13.0,999.9,87.1,70.0,0.0,999.9,0
2019-07-22,2019,7,22,Monday,1,790,0,5,21,0,104,0,2,0,0,1,4,1,1,0,0,0,2,0,3,2,1,0,0,0,10,1,7,0,9,4,3,0,6,4,5,0,0,0,0,0,0,0,8,1,11,0,0,7,6,0,0,0,0,2,0,1,0,0,3,0,39,5,21,0,1,0,0,192,15,0,0,1,1,62,29,0,0,167,0,1,0,1,1,2,15,0,0,1,0,1,66,121,28,0,3,91,5,33,62,1,0,5,1,0,0,31,32,0,0,8,0,41,1,0,6,0,23,3,1,207,18,76.5,70.8,1009.8,9.5,7.0,12.0,999.9,87.1,69.1,0.0,999.9,0
2019-07-23,2019,7,23,Tuesday,2,788,0,5,20,0,95,1,1,0,0,1,1,2,0,1,0,1,1,0,6,1,0,0,0,0,5,1,4,0,17,8,0,1,17,3,7,0,0,0,0,0,0,0,11,1,8,0,1,5,2,0,0,0,0,2,0,1,0,0,1,0,28,8,21,0,7,0,0,169,26,0,0,2,3,68,25,0,0,177,2,0,0,1,0,0,16,0,0,0,0,4,51,119,34,0,6,89,1,19,57,0,0,6,1,0,0,33,36,0,0,6,0,45,6,0,5,0,29,2,1,220,17,70.4,67.8,1008.4,7.8,10.6,18.1,24.1,77.0,64.4,0.0,999.9,1
2019-07-24,2019,7,24,Wednesday,3,745,0,13,10,0,85,0,1,1,0,1,1,4,0,0,0,0,0,0,11,1,0,0,0,1,4,1,9,0,18,2,0,0,20,2,5,1,0,0,0,0,0,0,15,0,6,0,0,2,2,0,0,0,1,3,0,1,0,0,1,0,36,11,21,0,1,0,0,154,22,0,0,1,2,65,24,0,0,171,1,1,0,2,0,0,8,0,0,0,0,0,69,108,25,1,3,72,0,20,44,1,0,2,2,2,0,31,33,0,0,7,0,43,8,0,3,0,32,6,1,215,16,66.1,62.0,1012.9,9.9,9.1,15.0,22.0,71.6,62.6,0.0,999.9,0
2019-07-25,2019,7,25,Thursday,4,800,1,3,21,1,102,0,2,2,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,1,12,1,2,0,19,10,3,0,21,2,1,0,0,0,0,0,0,0,12,3,10,0,1,4,5,0,0,0,0,0,0,2,0,0,1,0,45,10,23,1,2,0,0,174,18,0,0,1,5,63,20,0,0,167,2,0,0,2,0,0,15,0,0,0,0,1,56,133,22,1,3,88,1,23,65,0,0,1,0,0,1,28,41,0,0,6,0,53,10,0,0,0,33,5,0,208,19,69.5,61.4,1017.7,10.0,5.8,12.0,999.9,78.1,61.0,0.0,999.9,0
2019-07-26,2019,7,26,Friday,5,816,0,3,18,0,101,0,1,2,0,1,2,8,0,0,0,0,0,0,3,1,0,0,1,0,3,1,6,0,18,5,1,0,9,2,4,1,0,0,0,0,0,0,15,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,33,6,27,0,1,0,0,171,20,0,0,1,2,87,17,0,0,200,2,1,0,2,0,1,17,1,0,1,0,0,67,136,31,2,2,78,1,14,56,0,0,7,0,1,3,29,63,0,0,8,0,48,9,0,7,0,25,2,1,207,17,67.1,58.9,1024.0,9.4,3.4,8.9,999.9,78.1,59.0,0.0,999.9,1
2019-07-27,2019,7,27,Saturday,6,826,0,1,15,0,103,0,3,2,0,1,0,12,0,0,0,0,0,0,4,1,0,0,0,0,2,1,3,2,16,7,0,0,14,4,1,1,0,0,0,0,0,0,9,1,14,0,1,4,9,0,0,0,0,0,0,0,1,0,3,0,26,11,27,1,1,1,0,180,32,0,0,0,2,81,27,1,0,181,1,0,0,0,0,0,15,0,0,2,0,2,56,185,37,1,2,82,4,16,38,0,0,4,0,2,1,26,43,0,0,5,0,40,1,0,7,0,25,5,0,217,22,67.1,58.1,1025.2,10.0,4.9,8.9,999.9,75.9,55.9,0.0,999.9,0
2019-07-28,2019,7,28,Sunday,7,833,0,3,16,1,107,0,0,2,0,1,2,8,1,0,0,0,0,0,5,7,0,0,0,0,4,0,4,0,17,1,0,0,10,1,2,0,0,0,1,1,0,0,16,0,13,0,0,2,5,0,0,0,1,0,0,1,0,0,4,0,20,14,21,0,3,0,0,163,19,0,0,1,3,80,23,0,0,219,1,0,0,3,0,3,18,0,0,3,0,1,56,199,22,1,7,103,3,27,23,1,0,6,0,0,0,32,53,0,0,8,0,39,2,0,6,0,28,4,1,179,31,66.9,62.9,1020.3,9.6,7.3,15.0,999.9,75.9,55.9,0.0,999.9,0
2019-07-29,2019,7,29,Monday,1,815,0,2,22,0,117,0,5,2,0,0,4,0,0,1,0,0,0,0,3,1,0,0,0,0,7,1,8,0,26,3,3,0,8,1,9,1,0,0,0,0,0,0,18,3,15,0,0,5,2,0,0,0,0,1,0,0,0,0,3,0,35,8,24,1,3,0,0,153,19,0,0,1,3,59,30,0,0,178,2,0,0,3,1,0,16,1,0,1,0,0,62,161,29,0,9,80,1,18,65,1,0,4,1,0,0,27,51,0,0,3,0,49,1,0,2,0,24,3,0,201,23,72.8,69.7,1015.9,8.9,9.3,13.0,999.9,80.1,59.0,0.0,999.9,0
2019-07-30,2019,7,30,Tuesday,2,777,1,5,17,0,89,0,2,1,0,0,10,5,0,1,0,0,0,0,5,4,0,0,0,1,6,0,7,0,14,2,4,2,12,2,3,0,0,0,0,0,0,0,8,3,18,0,0,5,2,0,0,0,2,3,0,1,0,0,2,0,33,6,17,0,5,0,0,140,24,0,0,1,3,79,24,0,0,174,3,0,0,5,0,1,21,0,0,1,0,4,60,130,39,0,3,66,2,21,59,0,0,5,1,0,0,26,50,0,0,5,0,50,0,0,4,0,25,1,0,206,20,73.0,71.1,1016.3,6.6,7.8,12.0,999.9,80.1,69.1,0.0,999.9,1
2019-07-31,2019,7,31,Wednesday,3,713,0,4,13,0,88,0,2,1,0,0,4,2,0,1,0,0,0,0,8,1,0,0,0,1,5,4,5,0,14,8,1,1,12,1,6,0,0,0,0,0,0,0,13,2,6,0,0,3,5,0,0,0,1,0,0,0,0,0,1,0,35,12,18,0,2,1,0,143,16,0,0,1,0,56,25,0,0,178,1,1,0,3,0,0,6,0,0,1,0,2,48,123,31,0,4,71,3,10,62,0,0,7,2,0,0,26,31,0,0,5,0,34,0,0,5,0,26,3,0,198,21,72.9,70.9,1017.2,5.6,7.0,12.0,999.9,79.0,68.0,0.0,999.9,1
2019-08-01,2019,8,1,Thursday,4,920,0,4,15,0,104,0,3,0,0,0,6,2,0,1,0,0,0,1,5,0,0,0,0,0,7,1,9,0,15,6,5,2,17,0,2,1,0,1,0,0,0,0,9,0,7,0,0,5,3,0,0,0,0,0,0,0,2,0,2,0,48,53,21,0,5,0,0,228,19,0,0,3,7,65,22,0,0,184,0,1,0,3,0,0,12,2,0,1,0,1,59,128,32,1,1,79,5,23,112,0,0,6,2,0,4,30,57,0,0,12,0,49,10,0,2,0,21,8,1,263,14,74.3,70.3,1017.3,5.9,6.0,9.9,999.9,82.9,68.0,0.0,999.9,1
