month,day,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BANQUET_HALL,BAR_OR_TAVERN,HAIRDRESSERS,BASEMENT,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANERS_LAUNDROMAT,CLEANING_STORE,CLUB,COACH_HOUSE,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DELIVERY_TRUCK,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,DUMPSTER,ELEVATOR,EXPRESSWAY_EMBANKMENT,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,FUNERAL_PARLOR,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HORSE_STABLE,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,JUNK_YARD_GARBAGE_DUMP,KENNEL,LAGOON,LAKE,LAUNDRY_ROOM,LIBRARY,LIQUOR_STORE,LIVERY_AUTO,LIVERY_STAND_OFFICE,LOADING_DOCK,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,PRAIRIE,PUBLIC_GRAMMAR_SCHOOL,PUBLIC_HIGH_SCHOOL,RAILROAD_PROPERTY,RESIDENCE,RESTAURANT,RETAIL_STORE,RIVER,ROOMING_HOUSE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SEWER,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRAILER,TRUCK,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,WOODED_AREA,YARD,YMCA,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,DOMESTIC_VIOLENCE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION
2,22,1,4,22,0,108,0,0,0,1,1,3,0,13,1,0,0,0,0,0,0,5,1,0,0,0,0,0,2,4,1,5,0,4,5,1,1,0,13,0,3,0,0,0,1,0,0,0,0,0,0,0,12,1,9,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,35,2,22,0,1,0,0,0,0,0,0,130,23,0,0,0,0,1,2,0,45,16,1,0,156,4,0,0,0,0,4,0,0,13,0,0,0,0,0,0,2,53,153,19,0,0,76,5,17,35,0,0,0,4,0,0,4,12,43,0,0,5,0,45,0,0,3,0,23,5,1,150,28
2,16,0,1,13,0,105,0,1,2,0,0,3,0,14,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,7,0,5,2,0,0,0,10,1,5,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,1,18,0,0,0,1,0,0,0,0,124,16,0,0,0,0,0,1,0,42,13,1,0,148,2,1,0,0,0,2,0,2,13,0,0,1,0,0,0,1,40,142,15,1,0,59,3,21,45,0,0,0,2,1,0,1,28,30,0,0,5,0,40,0,0,2,0,26,4,2,122,26
2,21,0,5,9,0,92,1,4,1,0,1,5,0,2,1,0,0,1,0,1,0,3,2,0,0,0,0,0,1,4,0,7,0,9,7,0,0,0,10,2,4,0,0,0,1,0,0,0,0,0,0,0,11,0,12,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,5,20,0,5,0,0,0,0,0,0,125,15,0,0,0,0,7,27,0,44,10,0,0,148,3,1,0,0,0,3,0,0,13,0,0,0,0,0,0,1,56,103,27,1,3,60,1,14,37,0,0,0,8,0,2,1,18,55,0,0,8,0,41,3,0,3,0,34,4,2,157,16
2,14,0,3,13,0,78,0,2,0,0,2,2,0,5,0,0,0,0,0,0,0,4,1,0,1,0,0,0,2,2,2,6,1,10,5,0,0,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,11,2,11,0,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,27,2,15,0,2,1,0,0,0,0,0,117,26,0,0,0,0,2,16,0,35,22,0,0,107,2,1,0,0,0,1,0,1,7,1,0,3,0,0,0,0,44,107,17,0,4,51,3,8,58,0,0,0,1,1,0,0,26,28,0,0,7,0,39,0,0,3,0,20,3,0,157,8
2,5,0,4,12,0,82,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,7,0,10,7,0,0,0,18,1,5,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,20,2,18,0,3,0,0,0,0,0,0,136,17,0,0,0,0,7,23,0,45,18,0,0,127,0,1,0,0,0,1,1,0,11,0,0,2,0,0,0,0,46,106,23,0,3,39,3,17,51,0,0,0,3,2,0,1,29,46,0,0,5,0,43,2,0,2,0,19,1,0,182,8
2,2,1,1,13,0,108,0,1,3,0,0,5,0,13,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,3,0,8,0,6,7,1,0,0,8,3,6,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,25,2,13,0,0,0,0,0,0,0,0,157,18,0,0,0,0,0,4,0,55,13,2,0,146,2,1,0,0,0,3,0,0,7,0,0,0,0,0,0,2,50,176,20,0,1,80,1,8,32,0,0,0,3,1,0,1,20,35,0,1,3,0,37,1,0,3,0,27,0,1,144,17
2,12,1,3,4,0,90,2,3,0,0,1,10,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,1,4,2,10,0,12,3,1,0,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,3,1,11,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,1,17,0,2,0,0,0,0,0,0,125,25,0,0,0,0,3,23,0,48,21,1,0,120,3,1,0,0,0,6,0,1,10,1,0,1,0,0,0,1,66,83,31,0,0,53,3,19,49,0,0,0,6,0,0,0,17,37,0,0,5,0,48,4,0,2,0,22,7,0,163,11
3,15,0,2,9,0,104,1,0,1,0,0,1,0,13,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,7,0,4,3,1,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,2,17,0,3,0,0,0,0,0,0,154,12,0,0,0,0,1,2,0,30,11,0,0,137,0,1,0,0,0,1,0,0,9,0,0,2,0,0,0,0,47,152,27,1,0,68,3,16,41,0,0,0,1,0,0,0,16,22,0,0,6,0,35,0,0,3,0,16,7,1,115,14
3,1,2,5,23,0,123,0,1,2,0,1,2,0,8,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,1,4,0,11,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,28,0,21,0,2,0,0,0,0,0,0,161,18,0,0,0,0,1,5,0,48,11,0,0,183,2,0,0,0,0,3,0,2,13,0,1,0,0,0,0,1,46,147,15,2,0,103,14,10,69,0,0,0,2,0,0,0,24,41,0,0,18,0,58,0,0,4,0,17,11,2,137,21
3,21,1,0,11,0,105,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,9,0,5,7,0,1,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,1,7,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,0,23,8,0,0,85,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,53,106,16,0,0,54,3,4,30,0,0,0,0,0,1,0,18,6,0,0,7,0,24,0,0,1,0,15,1,0,80,18
3,6,0,3,22,0,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,1,4,0,4,2,1,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,13,3,13,0,0,0,8,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,20,4,18,0,4,1,0,0,0,0,0,167,18,0,0,0,0,6,24,0,37,16,0,0,152,1,1,0,0,0,3,0,0,14,0,0,2,0,0,0,1,54,138,23,1,0,66,5,18,56,0,0,0,4,0,0,1,32,42,0,0,9,0,52,0,0,6,0,21,3,1,153,20
3,9,0,1,5,0,96,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,6,0,11,5,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,12,0,4,0,0,0,0,0,0,138,13,0,0,0,0,1,18,0,41,19,0,0,125,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,48,124,21,0,0,49,3,12,34,0,0,0,1,1,0,0,24,33,0,0,12,0,40,3,0,1,0,18,3,1,127,16
3,24,0,2,6,0,89,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,6,0,5,0,4,5,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,9,2,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,9,0,7,0,2,0,0,0,0,0,0,109,3,0,0,0,0,0,0,0,21,10,0,0,87,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,106,19,0,0,54,1,9,35,0,0,0,0,0,1,0,12,3,0,0,2,0,31,1,0,0,0,16,0,0,80,12
4,20,0,1,11,0,116,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,10,0,6,7,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,11,0,4,0,0,0,0,0,0,142,4,0,0,0,0,0,0,0,25,8,0,0,89,0,0,0,0,0,2,0,0,8,0,0,1,0,1,0,1,37,94,24,2,0,66,3,7,52,0,0,0,0,0,0,1,22,12,0,0,10,0,32,0,0,3,0,16,6,0,92,18
4,26,1,2,15,0,98,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,5,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,6,0,0,0,0,0,0,0,0,104,6,0,0,0,0,0,3,0,21,6,0,0,105,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,40,108,9,0,0,63,3,4,27,0,0,0,1,0,0,0,23,6,0,1,1,0,28,0,0,0,0,9,2,0,68,28
4,4,0,0,13,0,84,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,7,0,5,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,9,0,15,0,0,0,0,0,0,0,0,122,4,0,0,0,0,0,0,0,30,10,0,0,94,2,0,0,0,0,2,0,0,8,0,0,1,0,0,0,1,49,95,13,0,0,69,2,9,43,0,0,0,0,0,0,0,17,5,0,0,1,0,20,0,0,1,0,23,0,1,76,23
4,8,0,1,8,0,89,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,6,0,4,3,0,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,1,17,0,1,0,1,0,0,0,0,113,4,0,0,0,0,1,1,0,23,9,0,0,103,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,47,95,15,0,0,68,4,9,33,0,0,0,1,0,0,0,28,7,0,0,2,0,32,0,0,3,0,17,2,0,61,17
4,16,0,0,8,0,74,1,0,1,0,2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,0,4,1,0,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,9,0,0,0,0,0,0,0,0,98,5,0,0,0,0,1,0,0,21,8,0,0,107,1,0,0,0,0,2,0,1,6,0,0,1,0,0,0,1,39,84,15,0,0,65,1,10,39,0,0,0,0,0,0,0,24,8,0,1,2,0,13,0,0,1,0,12,1,0,71,15
5,18,0,0,7,0,101,0,0,3,0,2,2,0,0,0,0,0,0,1,1,0,5,2,0,1,0,0,0,0,2,1,4,0,4,2,2,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,10,1,15,0,0,0,0,0,0,0,0,121,2,0,0,0,1,0,1,0,29,9,0,0,127,1,0,0,0,0,1,0,0,10,0,0,1,0,0,0,2,43,116,22,0,0,55,7,5,45,0,0,0,1,0,0,0,24,13,0,2,3,0,32,0,0,0,0,17,4,0,89,21
5,16,0,0,21,0,110,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,7,1,0,1,0,0,0,0,1,2,4,0,2,6,6,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,12,0,8,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,16,3,18,0,2,0,0,0,0,0,0,120,4,0,0,0,0,0,0,0,39,8,1,0,146,1,0,0,0,0,2,0,0,9,0,0,0,0,0,0,1,65,146,19,0,0,83,2,8,28,0,0,0,2,0,0,1,25,18,0,0,4,0,27,0,0,4,0,22,0,0,88,30
5,5,0,3,9,0,104,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,0,5,1,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,7,0,3,0,0,0,0,0,0,112,6,0,0,0,0,0,1,0,21,6,0,0,88,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,1,31,75,13,0,0,64,4,7,48,0,0,0,1,0,0,0,23,16,0,0,5,0,28,0,0,1,0,17,1,0,90,13
5,2,0,0,17,0,89,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,7,0,8,3,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,18,2,13,0,1,0,0,0,0,0,0,108,3,0,0,0,0,2,1,0,34,6,0,0,122,1,0,0,0,0,2,0,2,3,1,0,3,0,0,0,1,58,113,20,0,0,64,4,6,24,0,0,0,0,0,1,0,27,9,0,0,1,0,30,0,1,0,0,16,4,0,85,29
6,19,0,0,14,0,90,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,4,1,3,0,8,9,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,10,1,6,0,0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,15,4,16,0,4,0,0,0,0,0,0,154,6,0,0,0,1,0,2,0,44,9,0,0,150,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,3,61,132,29,1,0,66,5,13,44,0,0,0,1,0,0,0,30,10,0,0,8,0,38,0,0,1,0,20,2,2,117,14
6,8,1,4,5,0,85,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,3,0,3,0,7,3,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,14,1,11,0,2,0,0,0,0,0,0,132,3,0,0,0,0,1,4,0,41,13,0,0,133,0,0,0,0,0,1,0,0,8,1,0,1,0,0,0,1,37,109,21,0,0,72,1,8,55,0,0,0,2,1,0,0,21,10,0,1,6,0,21,0,0,3,0,12,5,1,99,36
6,16,0,1,17,0,98,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,5,0,9,5,2,0,0,9,3,3,0,0,0,0,0,0,0,1,0,0,0,11,1,7,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,12,4,12,0,1,0,0,0,0,0,0,126,8,0,0,0,0,0,2,0,32,6,0,0,139,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,43,111,19,0,0,80,1,12,44,0,1,0,1,2,0,0,25,7,0,0,3,0,40,0,0,6,0,17,4,2,114,19
6,12,1,2,11,0,105,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,1,5,0,8,1,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,13,1,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,6,17,0,0,1,0,0,0,0,0,140,12,0,0,0,0,0,3,0,41,9,0,0,154,0,0,0,0,0,2,1,0,6,1,0,1,0,0,0,2,53,140,23,0,0,83,4,12,41,0,0,0,0,1,0,0,30,17,0,0,7,0,31,15,0,4,0,10,1,0,115,17
6,28,0,0,22,0,114,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,2,0,6,3,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,10,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,20,9,18,0,2,0,0,0,0,0,0,122,9,0,0,0,0,2,0,0,48,14,0,0,183,1,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,50,175,29,0,0,74,5,12,25,0,0,0,1,0,1,1,34,12,0,0,6,0,26,0,0,2,0,25,3,1,107,28
6,11,0,2,15,0,109,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,1,6,0,4,3,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,16,1,12,0,3,0,0,0,0,0,0,127,2,0,0,0,0,2,1,0,46,7,0,0,135,0,1,0,0,0,3,0,0,8,0,0,0,0,0,0,3,66,119,20,0,0,72,5,3,32,0,0,0,0,1,0,0,24,21,0,0,7,0,31,0,0,4,0,18,0,1,98,24
6,30,0,2,10,0,79,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9,0,16,5,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,20,5,13,1,1,0,0,0,0,0,0,136,8,0,0,0,0,3,2,0,42,13,0,0,150,1,0,0,0,0,4,0,0,8,2,0,0,0,0,0,1,73,116,18,0,0,69,4,6,48,0,0,0,2,1,0,0,28,11,0,1,1,0,31,0,0,0,0,15,1,0,124,19
6,2,0,0,15,0,91,1,0,1,0,3,3,0,2,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,7,1,8,0,1,2,4,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,12,1,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,24,0,14,1,0,0,0,0,0,0,0,148,13,0,0,0,0,0,2,0,56,30,0,0,179,3,0,0,0,0,2,0,1,8,1,0,0,0,0,0,7,70,145,51,1,0,108,2,11,31,0,0,0,1,0,0,0,33,6,0,1,4,0,28,0,0,17,0,24,1,0,74,62
7,25,2,3,16,0,114,0,1,1,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,5,0,4,1,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,12,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,18,7,11,0,4,0,0,0,0,0,0,142,13,0,0,0,0,0,0,0,47,9,0,0,182,0,0,0,0,0,3,0,0,11,1,0,0,0,0,0,3,60,136,26,0,0,91,6,15,35,0,0,0,1,0,0,0,24,18,0,0,5,0,33,0,0,4,0,27,3,1,127,34
7,23,0,3,18,0,78,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,7,0,10,4,1,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,11,5,19,0,0,1,0,0,0,0,0,136,7,0,0,0,0,1,2,0,36,12,0,0,146,1,0,0,0,0,5,0,1,5,1,0,2,0,0,0,3,50,106,24,0,0,71,2,10,46,0,0,0,0,1,0,0,29,13,0,1,4,0,30,0,0,4,0,27,2,0,108,31
7,6,0,2,12,0,119,0,0,0,0,1,5,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,6,1,4,0,2,3,1,0,0,6,1,4,0,0,0,0,0,0,1,0,0,0,0,10,0,5,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,18,7,23,0,3,0,0,0,0,0,0,154,8,0,0,0,0,0,1,0,48,13,0,0,145,0,0,0,0,0,3,1,0,6,1,0,2,0,0,0,0,65,131,27,0,0,78,2,5,42,0,0,0,3,0,0,0,25,22,0,1,3,0,45,1,0,2,0,17,5,0,131,24
7,18,0,1,14,0,101,0,0,0,1,1,2,0,2,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,3,1,6,0,4,4,1,0,0,10,3,2,0,0,0,1,0,0,0,0,0,0,0,20,0,8,0,1,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,12,7,20,0,1,0,0,0,0,0,0,142,13,0,0,0,0,0,1,0,58,12,0,0,153,0,0,0,0,0,1,0,1,13,1,0,0,0,0,0,3,56,161,21,0,0,84,8,9,36,0,0,0,2,1,1,0,40,8,0,0,3,0,25,0,0,1,0,28,2,0,120,36
7,4,0,0,27,0,116,0,0,1,1,0,1,0,4,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,3,1,7,0,9,4,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,9,17,0,0,0,0,0,0,0,0,202,6,1,0,0,0,2,4,0,56,13,0,0,191,4,0,0,0,0,3,0,0,10,1,0,0,0,1,0,5,74,186,27,0,0,118,5,10,21,0,0,0,2,0,0,9,25,13,0,0,10,0,38,4,0,6,0,18,3,1,115,45
7,29,1,0,13,0,99,0,1,1,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4,2,3,0,6,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,11,5,17,0,2,0,0,0,0,0,0,135,12,0,0,0,0,1,1,0,60,13,0,0,171,1,1,0,0,0,1,1,0,8,1,0,0,0,0,0,0,66,123,24,0,0,79,3,9,36,0,0,0,0,1,1,1,26,26,0,1,3,0,40,9,0,2,0,29,1,0,119,19
7,26,0,3,14,0,93,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,2,0,10,3,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,13,12,10,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,17,10,19,0,1,0,0,0,0,0,0,144,9,0,0,0,0,0,3,0,54,10,0,0,178,0,0,0,0,0,1,0,0,13,1,0,2,0,0,0,0,62,183,21,0,0,81,5,7,24,0,0,0,1,0,0,0,35,30,0,0,3,0,35,0,0,0,0,28,2,0,108,32
7,9,1,4,18,0,84,1,0,0,2,1,3,0,1,2,0,0,0,0,1,0,4,2,0,1,0,0,0,0,1,0,6,1,8,1,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,15,2,4,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,14,5,12,0,1,0,0,0,0,0,0,134,9,0,0,0,0,0,0,0,38,10,0,0,144,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,3,55,120,26,3,0,76,0,6,39,0,0,0,2,0,1,0,26,14,0,0,4,0,28,0,0,2,0,21,1,1,106,21
8,1,1,2,19,0,128,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0,3,0,3,6,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,22,3,13,0,4,1,0,0,0,0,0,186,13,0,0,0,0,0,2,0,49,13,0,0,154,2,0,0,0,0,3,0,1,8,0,0,0,0,1,0,2,71,122,24,0,0,80,9,15,73,0,0,0,1,1,0,3,31,19,0,0,13,0,49,0,0,2,0,21,8,1,117,27
8,28,0,6,17,0,94,0,1,2,0,1,6,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,9,1,5,0,6,3,0,0,0,7,1,3,0,0,0,1,0,0,1,0,0,0,0,16,1,4,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,25,10,16,1,2,1,0,0,0,0,0,147,5,0,0,0,0,2,2,0,54,15,1,0,165,1,0,0,0,0,2,1,0,14,1,0,0,0,0,0,0,61,132,39,0,0,74,1,14,44,0,0,0,2,0,0,1,31,21,0,0,4,0,31,0,0,1,0,22,1,2,142,39
